,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,ms,fill_height
240,2023-01-11 08:50:34.021422,0,0,10.91363525,10.14489174,9.60338974,10.3749342,9.838841438,10.11477757,8.745844841,10.63239479,9.89259243,0.0,9.828828812,-0.824450617,0.945785008,0,0.579529361,-0.142290319,0.016878281,-0.04401172,0.085751928,0.07459333,0.058058838,0.007325113,,2023-01-11 08:50:34,,none,-0.8427667703225181,0.0,0.5985977574014623,0.9657035730621474,-0.1410264350957438,0.02098282813730189,-0.05384653556486311,0.08563309130866706,0.08165052077655692,0,0.0
245,2023-01-11 08:50:39.106030,0,0,10.9074316,10.1459465,9.599573135,10.3706398,9.849550247,10.10026169,8.734378815,10.62330627,9.904138565,0.0,9.832177162,-0.85497192,0.976306312,0,0.579529361,-0.145495056,0.017946527,-0.054694177,0.086818448,0.082110986,0.05985531,0.007325113,,2023-01-11 08:50:39,,none,-0.8434986922441882,0.0,0.5985389239871041,0.9649550888593362,-0.14156344914569124,0.020918418999858333,-0.05393562647887101,0.08575259489137828,0.08171523693290934,0,0.0
250,2023-01-11 08:50:44.169510,0,0,10.90516663,10.17234135,9.618179321,10.39053631,9.860128403,10.10319519,8.733107567,10.62681961,9.917590141,0.0,9.829528809,-0.824450617,0.976306312,0,0.610050665,-0.143358564,0.01474179,-0.054694177,0.086320122,0.08239134,0.05985531,0.007325113,,2023-01-11 08:50:44,,none,-0.8436727568556232,0.0,0.5977708096668202,0.9636171194862945,-0.1416678446172394,0.02087978944088237,-0.054050060971505366,0.08576463532451248,0.08178712455797019,0,0.0
255,2023-01-11 08:50:49.219617,0,0,10.91765213,10.1512022,9.599111557,10.3758955,9.847559929,10.1055336,8.747683525,10.62439919,9.88000679,0.0,9.840492249,-0.885493224,0.945785008,0,0.579529361,-0.146563301,0.019014772,-0.050421194,0.086734514,0.079238279,0.059873177,0.007935539,,2023-01-11 08:50:49,,none,-0.8451911667933619,0.0,0.5978426637021641,0.9630102012624433,-0.1415746620109802,0.02098940609625298,-0.05424362554456332,0.08573813134566927,0.08191503780162086,0,0.0
260,2023-01-11 08:50:54.300177,0,0,10.91055679,10.15404129,9.620792389,10.36956215,9.852039337,10.0996933,8.739928246,10.62640953,9.879724503,0.0,9.838360786,-0.85497192,0.945785008,0,0.579529361,-0.142290319,0.015810035,-0.048284703,0.085752393,0.077737642,0.058058838,0.007325113,,2023-01-11 08:50:54,,none,-0.847038296613964,0.0,0.5997875125813787,0.9614193993173062,-0.14149168899074066,0.020911183708532753,-0.054558944117617275,0.08570442835485914,0.08214013506121952,0,0.0
265,2023-01-11 08:50:59.365021,0,0,10.91196823,10.1497221,9.6024189,10.3805275,9.848191261,10.10348892,8.72154808,10.62935829,9.870062828,0.0,9.832511902,-0.85497192,0.976306312,0,0.549008058,-0.14442681,0.022219509,-0.058967159,0.086569284,0.084476944,0.05985531,0.007325113,,2023-01-11 08:50:59,,none,-0.8473897184451267,0.0,0.6020878775092683,0.9591875155111549,-0.14156792710383728,0.021030256816140062,-0.05480765367688737,0.08570091114339813,0.082323386724867,0,0.0
270,2023-01-11 08:51:04.431818,0,0,10.91177368,10.14303017,9.602239609,10.3761301,9.856420517,10.10522079,8.715633392,10.63237381,9.851675987,0.0,9.826583862,-0.824450617,0.945785008,0,0.671093273,-0.14442681,0.026492492,-0.05148944,0.086247288,0.080675428,0.059873177,0.007935539,,2023-01-11 08:51:04,,none,-0.8479294716681531,0.0,0.603107289563021,0.957433877359954,-0.14153334276015817,0.02130737458495413,-0.05477297369073461,0.0856750614334904,0.08230845103945716,0,0.0
275,2023-01-11 08:51:09.504792,0,0,10.91984653,10.1514883,9.617463112,10.36777496,9.843740463,10.10171413,8.741186142,10.64226913,9.85966301,0.0,9.84574604,-0.85497192,0.915263704,0,0.549008058,-0.143358564,0.024356,-0.054694177,0.085660281,0.081799029,0.058076175,0.006714687,,2023-01-11 08:51:09,,none,-0.8493916315494333,0.0,0.5993927707159976,0.9571138129256184,-0.14142829845331736,0.021351141543874397,-0.054715588019626456,0.08564640747578214,0.08223711864654602,0,0.0
280,2023-01-11 08:51:14.577277,0,0,10.91651249,10.15311909,9.610029221,10.37704849,9.856947899,10.0984869,8.745222092,10.62921715,9.861895561,0.0,9.831707001,-0.85497192,0.976306312,0,0.610050665,-0.143358564,0.013673544,-0.050421194,0.086318398,0.079487904,0.061669107,0.007935539,,2023-01-11 08:51:14,,none,-0.8498302268027784,0.0,0.5973651085279222,0.9588162150516719,-0.14146798660665513,0.021023291555961582,-0.05451941448655266,0.08567239688376183,0.08208889657709062,0,0.0
285,2023-01-11 08:51:19.641526,0,0,10.91896534,10.15328217,9.614404678,10.37911987,9.851385117,10.10400677,8.731626511,10.64591789,9.879365921,0.0,9.843335152,-0.85497192,0.945785008,0,0.610050665,-0.145495056,0.020083018,-0.054694177,0.086491116,0.08238933,0.059873177,0.007325113,,2023-01-11 08:51:19,,none,-0.8498397398117693,0.0,0.5980172692929396,0.9603952901035613,-0.1413420018871355,0.020795998062372954,-0.05439067719554513,0.08565668597581191,0.08200673512458233,0,0.0
290,2023-01-11 08:51:24.715576,0,0,10.92230701,10.14783573,9.61909771,10.3839922,9.850344658,10.09723377,8.743968964,10.63595295,9.875894547,0.0,9.851264954,-0.85497192,0.945785008,0,0.579529361,-0.139085582,0.023287755,-0.055762422,0.084994691,0.082800604,0.058058838,0.007325113,,2023-01-11 08:51:24,,none,-0.8492443540629973,0.0,0.6002710590573801,0.9624962838094705,-0.1410456799141757,0.02028654015416633,-0.054232868175689605,0.08560774229168754,0.08191976184408886,0,0.0
295,2023-01-11 08:51:29.792265,0,0,10.92678356,10.15537071,9.619825363,10.38235569,9.852600098,10.10331154,8.746990204,10.64672089,9.883227348,0.0,9.856126785,-0.824450617,0.945785008,0,0.579529361,-0.142290319,0.022219509,-0.05148944,0.085749943,0.079969786,0.059873177,0.007325113,,2023-01-11 08:51:29,,none,-0.8476164524052278,0.0,0.6009442370697677,0.9643480646425053,-0.14091255144045967,0.020118003441039367,-0.054089943465166664,0.08559360598302977,0.08182825404841987,0,0.0
300,2023-01-11 08:51:34.845090,0,0,10.91280937,10.16049957,9.615114212,10.38366127,9.86164856,10.1012764,8.729659081,10.6367445,9.883183479,0.0,9.855139732,-0.793929313,0.976306312,0,0.610050665,-0.138017336,0.026492492,-0.049352948,0.085041555,0.078732175,0.061669107,0.007325113,,2023-01-11 08:51:34,,none,-0.8448439762548352,0.0,0.6014854217523187,0.9665760831252973,-0.14058764937223167,0.019998570020000633,-0.05422538648359056,0.08553591600231614,0.08191859418431728,0,0.0
305,2023-01-11 08:51:39.933699,0,0,10.91868401,10.15338135,9.612483025,10.38342476,9.852903366,10.10514355,8.749205589,10.63822269,9.883898735,0.0,9.852609634,-0.824450617,0.976306312,0,0.579529361,-0.134812599,0.019014772,-0.05148944,0.084252483,0.079970283,0.05985531,0.007325113,,2023-01-11 08:51:39,,none,-0.8440394625989887,0.0,0.6000158728096459,0.9678929882667595,-0.14049197381587655,0.019815389132485716,-0.05429410997582727,0.08552452964631112,0.0819473679970338,0,0.0
310,2023-01-11 08:51:44.991413,0,0,10.93069172,10.16654205,9.608052254,10.38358974,9.846943855,10.10682869,8.757775307,10.6391077,9.866056442,0.0,9.85736084,-0.793929313,1.006827616,0,0.610050665,-0.143358564,0.022219509,-0.045079966,0.086616003,0.075605669,0.059837453,0.007325113,,2023-01-11 08:51:44,,none,-0.8444910296862459,0.0,0.600728751012027,0.9705288037439055,-0.1406806361530931,0.019922371768420925,-0.05436131298830009,0.08559336804298373,0.08198980029789155,0,0.0
315,2023-01-11 08:51:50.046881,0,0,10.92791653,10.15421104,9.621339798,10.39189529,9.854496956,10.10138702,8.740859032,10.63924217,9.875745773,0.0,9.856494904,-0.885493224,0.945785008,0,0.640571969,-0.149768038,0.026492492,-0.065376633,0.087452341,0.089318321,0.058058838,0.006714687,,2023-01-11 08:51:50,,none,-0.8452192011920082,0.0,0.5995891198850682,0.9702885684408599,-0.14084137899064747,0.02011066344889678,-0.05454372312787443,0.08562670945029574,0.08209971804975225,0,0.0
320,2023-01-11 08:51:55.129114,0,0,10.92069912,10.1584549,9.618775368,10.38238335,9.854990959,10.10875893,8.729115486,10.63831615,9.877111435,0.0,9.862650871,-0.85497192,0.945785008,0,0.640571969,-0.140153827,0.023287755,-0.05148944,0.085248707,0.080457745,0.059873177,0.007325113,,2023-01-11 08:51:55,,none,-0.8444066720304989,0.0,0.5968570580596251,0.9699804326156596,-0.14083110500658394,0.020185737382911188,-0.05445194758121717,0.08561868907923614,0.08201980725922577,0,0.0
325,2023-01-11 08:52:00.185362,0,0,10.92344952,10.15891361,9.617024422,10.38398743,9.861647606,10.10509682,8.743423462,10.64548111,9.877400398,0.0,9.861963272,-0.824450617,0.976306312,0,0.579529361,-0.142290319,0.033970211,-0.056830668,0.086065414,0.083481746,0.061669107,0.007935539,,2023-01-11 08:52:00,,none,-0.8419438733810423,0.0,0.5940543079469586,0.9697759525880294,-0.1409345692073607,0.020629014542605816,-0.054373951003100114,0.08563501242200644,0.08194456071521003,0,0.0
330,2023-01-11 08:52:05.257119,0,0,10.92824459,10.15645123,9.610945702,10.38572693,9.850982666,10.10513401,8.742695808,10.64507771,9.888845444,0.0,9.854147911,-0.824450617,0.945785008,0,0.579529361,-0.154041021,0.025424246,-0.053625931,0.088388261,0.081405497,0.058058838,0.006714687,,2023-01-11 08:52:05,,none,-0.8389242976065457,0.0,0.5926792998972352,0.9684616530802876,-0.1411963115644898,0.020573915193555944,-0.053970027196274015,0.08568349777093123,0.0816674489892404,0,0.0
335,2023-01-11 08:52:10.333777,0,0,10.92406845,10.15265465,9.580797195,10.38957405,9.858294487,10.12429142,8.711007118,10.65100288,9.884835243,0.0,9.865257263,-0.793929313,0.976306312,0,0.610050665,-0.142290319,0.021151264,-0.048284703,0.08606532,0.077967048,0.063482904,0.007325113,,2023-01-11 08:52:10,,none,-0.8365055180720973,0.0,0.5927365921157857,0.9673582608005856,-0.14137170093279022,0.02051035633949375,-0.053542593293601,0.0857198042642159,0.0813819325511355,0,0.0
340,2023-01-11 08:52:15.395032,0,0,10.93070507,10.16540909,9.586428642,10.3836031,9.847108841,10.08559132,8.729259491,10.66752911,9.865823746,0.0,9.866930008,-0.85497192,0.976306312,0,0.549008058,-0.151904529,0.011537053,-0.048284703,0.088270315,0.077475819,0.061669107,0.007325113,,2023-01-11 08:52:15,,none,-0.8350815531369197,0.0,0.5953811518870386,0.9671852069898196,-0.1416965333859357,0.020207648397725087,-0.0534751033941681,0.08579695761813243,0.08136116472769842,0,0.0
345,2023-01-11 08:52:20.478068,0,0,10.92801952,10.16119194,9.614247322,10.38473797,9.882568359,10.0992651,8.718850136,10.67442131,9.952979088,0.0,9.87112236,-0.85497192,0.976306312,0,0.610050665,-0.133744354,0.024356,-0.052557685,0.083984639,0.080954587,0.063482904,0.007325113,,2023-01-11 08:52:20,,none,-0.8354151335000483,0.0,0.5974728994822813,0.9655844215429263,-0.14185786116124818,0.0199731140548693,-0.05346517239275583,0.08582107205152306,0.08137428175969944,0,0.0
350,2023-01-11 08:52:25.553090,0,0,10.93127823,10.15757465,9.622808456,10.37424183,9.839529991,10.11584854,8.757240295,10.65533829,9.895287514,0.0,9.86635685,-0.885493224,0.8847424,0,0.549008058,-0.134812599,0.01474179,-0.057898913,0.083320163,0.083817098,0.059908944,0.007325113,,2023-01-11 08:52:25,,none,-0.8345448402948878,0.0,0.5958753860926401,0.9628320459824391,-0.14189641550266327,0.019614604415646754,-0.053309853458403625,0.0858040715532321,0.08126052063108372,0,0.0
355,2023-01-11 08:52:30.629215,0,0,10.92938614,10.17058563,9.608044624,10.38151932,9.849994659,10.10299969,8.723352432,10.60509586,9.856110573,0.0,9.876693726,-0.793929313,0.976306312,0,0.610050665,-0.143358564,0.029697229,-0.05148944,0.086316442,0.080223022,0.063482904,0.007325113,,2023-01-11 08:52:30,,none,-0.8312262028339867,0.0,0.5951551087993131,0.9642009909451483,-0.14207632906877163,0.01963268030088346,-0.05300174440538939,0.08586274595809441,0.08105319217078988,0,0.0
360,2023-01-11 08:52:35.699486,0,0,10.94466496,10.15721035,9.638392448,10.39336395,9.853201866,10.13754272,8.66231823,10.67110538,9.90914917,0.0,9.864461899,-0.85497192,0.976306312,0,0.610050665,-0.145495056,0.019014772,-0.055762422,0.086812759,0.083086726,0.061669107,0.007935539,,2023-01-11 08:52:35,,none,-0.8291123703943375,0.0,0.5937287672344834,0.9661110305791786,-0.14243938154235763,0.019792310775795855,-0.05295440272174105,0.0859695078448088,0.08101123423437628,0,0.0
365,2023-01-11 08:52:40.784436,0,0,10.92823601,10.15414906,9.640095711,10.37922192,9.879365921,10.10179424,8.742413521,10.65945721,9.906287193,0.0,9.867135048,-0.793929313,0.976306312,0,0.610050665,-0.143358564,0.024356,-0.048284703,0.086316617,0.077966789,0.061669107,0.007325113,,2023-01-11 08:52:40,,none,-0.8294425346686439,0.0,0.5920383939395492,0.9648952277376353,-0.142872061590206,0.019835749358665066,-0.052892956294145664,0.08605896984572275,0.08095158019948456,0,0.0
370,2023-01-11 08:52:45.858356,0,0,10.9346981,10.16137886,9.621842384,10.39218235,9.845062256,10.09004211,8.71268177,10.6751318,9.921585083,0.0,9.881244659,-0.885493224,0.915263704,0,0.518486754,-0.142290319,0.010468807,-0.049352948,0.085413393,0.077924956,0.059891055,0.006714687,,2023-01-11 08:52:45,,none,-0.8329856346866207,0.0,0.5880364482564331,0.96198761946493,-0.14320745779070537,0.019743469606168802,-0.052778312540871154,0.0861057241767139,0.08083511874746914,0,0.0
375,2023-01-11 08:52:50.918860,0,0,10.9335928,10.1568327,9.628293991,10.40292168,9.857246399,10.09572792,8.762727737,10.63640499,9.870615005,0.0,9.88090229,-0.85497192,0.945785008,0,0.518486754,-0.147631547,0.019014772,-0.054694177,0.086973564,0.081448578,0.061687516,0.006714687,,2023-01-11 08:52:50,,none,-0.8363162188275477,0.0,0.5859977931619712,0.95957099699028,-0.143273795519303,0.019778700887269674,-0.05273073186406846,0.0860970182459804,0.08078169280971434,0,0.0
380,2023-01-11 08:52:55.984527,0,0,10.94054794,10.16417313,9.621407509,10.3903923,9.85609436,10.08998966,8.732895851,10.67879677,9.875566483,0.0,9.878306389,-0.85497192,0.945785008,0,0.518486754,-0.13694909,0.015810035,-0.052557685,0.084478947,0.080071801,0.059873177,0.006714687,,2023-01-11 08:52:55,,none,-0.8387741936471245,0.0,0.5861452869714631,0.9568796002994933,-0.14322361834634356,0.01972860583559312,-0.052923275431018435,0.08605716436991505,0.08091025868492518,0,0.0
385,2023-01-11 08:53:01.069684,0,0,10.93279743,10.1675005,9.614732742,10.39754105,9.86050415,10.12076855,8.718188286,10.65816593,9.900791168,0.0,9.874755859,-0.85497192,0.945785008,0,0.579529361,-0.143358564,0.011537053,-0.063240142,0.085997443,0.087385725,0.061687516,0.007935539,,2023-01-11 08:53:01,,none,-0.8400376510165788,0.0,0.5887775287028176,0.9559307282339495,-0.14308038040694598,0.019438810185604283,-0.05300519562289045,0.08601338783880287,0.08098313389984815,0,0.0
390,2023-01-11 08:53:06.132646,0,0,10.93850422,10.16442013,9.614196777,10.39598942,9.886722565,10.11602879,8.750920296,10.66479492,9.88487339,0.0,9.888491631,-0.885493224,0.8847424,0,0.579529361,-0.145495056,0.01474179,-0.05148944,0.085771444,0.079965213,0.059908944,0.006714687,,2023-01-11 08:53:06,,none,-0.8398767379853005,0.0,0.5923740603283775,0.9564741324837132,-0.1426651308587381,0.019432631571746767,-0.05315758938884921,0.08592116138399221,0.08112606865013115,0,0.0
395,2023-01-11 08:53:11.205702,0,0,10.94370079,10.16273975,9.626981735,10.39583778,9.866252899,10.10091305,8.751091003,10.66743565,9.915032387,0.0,9.88681221,-0.793929313,0.976306312,0,0.610050665,-0.147631547,0.017946527,-0.054694177,0.08730471,0.082383002,0.05985531,0.007325113,,2023-01-11 08:53:11,,none,-0.838098570982321,0.0,0.5944865383546324,0.9596201807345369,-0.14229522412880724,0.019654111038011457,-0.05343364559872421,0.08586721627009249,0.08133339086189442,0,0.0
400,2023-01-11 08:53:16.272862,0,0,10.94458103,10.17852592,9.628322601,10.3936615,9.874855995,10.12556553,8.728723526,10.69730663,9.90249157,0.0,9.891513824,-0.793929313,0.976306312,0,0.579529361,-0.140153827,0.015810035,-0.056830668,0.085553086,0.083477388,0.061669107,0.007325113,,2023-01-11 08:53:16,,none,-0.8390804472490297,0.0,0.5953984411947763,0.9622039712794658,-0.1421360444972235,0.019684484553696605,-0.05373436137622827,0.08585714896344328,0.08154117892683735,0,0.0
405,2023-01-11 08:53:21.348075,0,0,10.93632412,10.16950035,9.609427452,10.39992237,9.873927116,10.10667515,8.735824585,10.65346909,9.85863781,0.0,9.886309624,-0.916014528,0.945785008,0,0.549008058,-0.135880845,0.013673544,-0.055762422,0.08422029,0.082476505,0.059873177,0.006714687,,2023-01-11 08:53:21,,none,-0.8421785626232169,0.0,0.5961218859063845,0.963192301122222,-0.1419478696063128,0.019425747396191455,-0.05389540085489023,0.08582272431127388,0.0816489248335961,0,0.0
410,2023-01-11 08:53:26.413141,0,0,10.94403458,10.16307449,9.636110306,10.40228653,9.881496429,10.10545444,8.74416256,10.66754913,9.892214775,0.0,9.891350746,-0.824450617,0.945785008,0,0.579529361,-0.142290319,0.035038457,-0.053625931,0.08574734,0.081400146,0.061687516,0.007935539,,2023-01-11 08:53:26,,none,-0.8407211872085273,0.0,0.5986034710172281,0.964953665135446,-0.14201377212021135,0.01945098728706119,-0.05392805594015702,0.08585502053070106,0.08168239156138335,0,0.0
415,2023-01-11 08:53:31.484252,0,0,10.94024563,10.16578007,9.627362251,10.39658451,9.868544579,10.10129356,8.745353699,10.67583275,9.886360168,0.0,9.8887043,-0.824450617,0.976306312,0,0.610050665,-0.141222073,0.016878281,-0.05148944,0.085809191,0.08022132,0.05985531,0.007325113,,2023-01-11 08:53:31,,none,-0.838431834771585,0.0,0.6021532757605355,0.9664146214437358,-0.14189893099761186,0.01909932935975426,-0.0539942758982374,0.0858410212245483,0.0817436504680386,0,0.0
420,2023-01-11 08:53:36.561921,0,0,10.94173622,10.16689014,9.621167183,10.39883995,9.860439301,10.09968567,8.710476875,10.68497086,9.893208504,0.0,9.894399643,-0.85497192,0.945785008,0,0.579529361,-0.139085582,0.016878281,-0.06110365,0.084991784,0.08611561,0.059873177,0.007325113,,2023-01-11 08:53:36,,none,-0.8358062350509573,0.0,0.606472855156199,0.9673668133711716,-0.14176659363341468,0.01913358529576981,-0.054126598298902484,0.08581991371952515,0.08185566942550937,0,0.0
425,2023-01-11 08:53:41.648478,0,0,10.9384222,10.16739464,9.632235527,10.40507793,9.864245415,10.11457348,8.760170937,10.66287136,9.885242462,0.0,9.891084671,-0.824450617,0.976306312,0,0.579529361,-0.138017336,0.019014772,-0.054694177,0.085037721,0.082102441,0.061669107,0.007935539,,2023-01-11 08:53:41,,none,-0.8319858164999162,0.0,0.6101990410705305,0.9691335133994896,-0.14179319132961676,0.019154590582583304,-0.05408144487789903,0.08584428825377945,0.08186827896711638,0,0.0
430,2023-01-11 08:53:46.701441,0,0,10.94795227,10.16852283,9.63307476,10.40047264,9.869288445,10.09439373,8.726978302,10.69039726,9.904751778,0.0,9.894504547,-0.824450617,1.006827616,0,0.610050665,-0.142290319,0.013673544,-0.056830668,0.08635815,0.083773167,0.061650709,0.007935539,,2023-01-11 08:53:46,,none,-0.8298859725500317,0.0,0.61294753461483,0.9692079916354306,-0.14198724157553613,0.01898864212435708,-0.05411329410965352,0.08589225629321348,0.08191543815846881,0,0.0
435,2023-01-11 08:53:51.759640,0,0,10.9431448,10.1740303,9.622291565,10.41553307,9.832899094,10.08934498,8.781578064,10.6964426,9.878696442,0.0,9.893135071,-0.793929313,0.976306312,0,0.610050665,-0.138017336,0.021151264,-0.062171896,0.085037014,0.087091877,0.063482904,0.008545965,,2023-01-11 08:53:51,,none,-0.8282919410337112,0.0,0.6138975725453224,0.9678750144453747,-0.1420994331961805,0.019053203447163696,-0.0542024482734291,0.08590621692324692,0.08198149959076946,0,0.0
440,2023-01-11 08:53:56.825904,0,0,10.94824505,10.17072582,9.611867905,10.40573311,9.859550476,10.07815933,8.757385254,10.67977619,9.891451836,0.0,9.897090912,-0.85497192,0.945785008,0,0.579529361,-0.147631547,0.01474179,-0.048284703,0.086971321,0.077729576,0.059873177,0.007325113,,2023-01-11 08:53:56,,none,-0.8288834035701781,0.0,0.6143497678062685,0.9671303463627664,-0.14230884104913094,0.01895860971511995,-0.05400861375546042,0.08594816248128435,0.08184997116499236,0,0.0
445,2023-01-11 08:54:01.897988,0,0,10.9478569,10.1672802,9.635762215,10.40534496,9.877708435,10.08905506,8.713988304,10.66673756,9.894459724,0.0,9.89249897,-0.793929313,0.976306312,0,0.671093273,-0.141222073,0.017946527,-0.046148211,0.085808041,0.07678029,0.061669107,0.007325113,,2023-01-11 08:54:01,,none,-0.8297824170959991,0.0,0.6156898104580898,0.967156120995819,-0.14260087938155006,0.018887746030886735,-0.05385720435897378,0.08601795220049975,0.08174602970238987,0,0.0
450,2023-01-11 08:54:06.968804,0,0,10.95315742,10.16761589,9.63644886,10.40529728,9.863107681,10.0981493,8.742207527,10.66070938,9.896838188,0.0,9.884041786,-0.824450617,0.976306312,0,0.610050665,-0.141222073,0.019014772,-0.053625931,0.085807241,0.081673122,0.061669107,0.007325113,,2023-01-11 08:54:06,,none,-0.8306109414830879,0.0,0.613737588677564,0.967136552678707,-0.14257057658654626,0.018999900080093633,-0.053829808562846505,0.0860108578735292,0.0817196934001003,0,0.0
455,2023-01-11 08:54:12.035603,0,0,10.94889545,10.18016624,9.632931709,10.40714741,9.853093147,10.10342216,8.741365433,10.69035721,9.853878975,0.0,9.905385017,-0.793929313,0.976306312,0,0.610050665,-0.142290319,0.017946527,-0.052557685,0.08606156,0.080949687,0.063482904,0.007325113,,2023-01-11 08:54:12,,none,-0.8307826204354961,0.0,0.6128540342126871,0.9660503356339538,-0.14260446760344986,0.01934156964228541,-0.05384774234413171,0.08600748561130854,0.08174424899623098,0,0.0
460,2023-01-11 08:54:17.096980,0,0,10.95285606,10.17533779,9.638080597,10.41225529,9.865119934,10.05926991,8.733513832,10.65326214,9.912320137,0.0,9.906672478,-0.824450617,0.945785008,0,0.579529361,-0.147631547,0.019014772,-0.052557685,0.086970615,0.080685524,0.061687516,0.006714687,,2023-01-11 08:54:17,,none,-0.8305251312800176,0.0,0.6120713569264009,0.9651249509780895,-0.14262634930860105,0.019659077716950753,-0.053972009731571256,0.08600084252285282,0.08183462342480903,0,0.0
465,2023-01-11 08:54:22.164145,0,0,10.9570303,10.17263699,9.619921684,10.41146469,9.872954369,10.11984158,8.779590607,10.70862484,9.911903381,0.0,9.906645775,-0.85497192,0.945785008,0,0.549008058,-0.139085582,0.019014772,-0.049352948,0.084989497,0.078218009,0.059873177,0.006714687,,2023-01-11 08:54:22,,none,-0.8296896890092804,0.0,0.6102649352656716,0.9652716045802265,-0.14244704279917503,0.019838017549028517,-0.054028734517145426,0.08595798971312718,0.08186313934037268,0,0.0
