,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,sfl,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,sfl_lowpass,ms,fill_height
225,2023-02-23 08:58:23.557135,2,0,154.1837921,17.30871391,17.24270821,15.46589947,86.58204651,61.54459381,57.88981628,82.53342438,10.89601517,0.0,48.71816254,7.843599683,7.752035771,0,3.997915395,0.585184959,0,0.810584788,0.154593686,0.278437575,2.000494321,1.455255769,0.0,2.569602796,2023-02-23 08:58:23,,none,7.597552343958019,0.0,3.6444347990663473,6.834524311032512,2.4479746374770963,0.0,1.146486312677498,0.22492520288914034,0.2957348910967285,2.569220373482149,4.7287455928939925,0.07321719125588579
230,2023-02-23 08:58:28.640093,2,0,155.2600708,17.79093742,17.59217262,15.71610737,88.27120209,63.27645111,59.4980545,83.60169983,11.07591438,0.0,49.75070572,6.378577097,6.805875351,0,3.570617141,4.186240996,0,1.280612868,0.240030825,0.305485315,2.086642534,1.529117324,0.0,2.570065804,2023-02-23 08:58:28,,none,7.616757792698411,0.0,3.665464652362696,6.870116780894309,2.4183959765969876,0.0,1.1590826211761793,0.22488362468071144,0.29603962184990806,2.569207213984556,5.717414581509428,0.08786062950706294
235,2023-02-23 08:58:33.705319,2,0,156.319519,18.18235397,17.87917137,15.97639561,89.91413116,64.80981445,61.1264801,84.55477142,11.1585722,0.0,50.72545242,10.07165487,8.118291417,0,3.692702356,1.61283726,0,1.337229886,0.234063932,0.310856909,2.126039779,1.590770358,0.0,2.569602796,2023-02-23 08:58:33,,none,7.655859753528425,0.0,3.6861324552281625,6.874205652660824,2.4090690556182133,0.0,1.147025380349359,0.22472933662076472,0.2946701501268561,2.5692641711660356,6.702634578709603,0.1025040677582401
240,2023-02-23 08:58:38.769530,2,0,157.5521545,18.7206192,18.3046608,16.28108597,91.80854034,66.84322357,63.25951767,85.50784302,11.31015587,0.0,51.90077972,7.629950555,5.401895373,0,3.845308876,1.618178489,0,1.395983396,0.21255963,0.316995915,2.221889713,1.633500183,0.0,2.570528812,2023-02-23 08:58:38,,none,7.650279807686479,0.0,3.7013719704931822,6.890920619192532,2.3987266271512646,0.0,1.1261898791161677,0.22383658100895376,0.2931588957808128,2.569323545799916,7.687657151688792,0.11714750600941726
245,2023-02-23 08:58:43.839186,2,0,158.5685577,19.14122391,18.58571243,16.53274345,93.2064743,68.49286652,64.76454163,86.47907257,11.45327187,0.0,52.89839172,8.05724881,8.392983152,0,4.058958003,0.945183738,0,0.719783909,0.190933383,0.265856653,2.213729628,1.695763643,0.0,2.570528812,2023-02-23 08:58:43,,none,7.658006442834341,0.0,3.7126574031314736,6.941275443009941,2.3726576971719537,0.0,1.1224535334575934,0.2224473168340862,0.29320433582997857,2.5693665483461876,8.673738813222915,0.13179094426059443
250,2023-02-23 08:58:48.900963,2,0,159.5870361,19.55660248,18.91497993,16.80171585,94.53816986,69.8600235,66.33867645,87.35173798,11.57496357,0.0,53.8801384,9.583314003,8.515068368,0,3.875830179,0.971889879,0,1.006073739,0.193278534,0.293953687,2.263636252,1.760468807,0.0,2.569602796,2023-02-23 08:58:48,,none,7.694026477641572,0.0,3.7298236282265154,6.934617249460409,2.336028202308264,0.0,1.12699583504427,0.22020733823166258,0.2942223241923328,2.5693794081744072,9.658287957084987,0.14643438251177157
255,2023-02-23 08:58:53.989697,2,0,160.5348816,19.97656441,19.2712059,17.04530907,95.94837189,71.10269928,67.63751221,88.09762573,11.71127701,0.0,54.73503494,7.690993163,6.470141008,0,3.936872787,2.588145526,0,0.945183738,0.244812191,0.289182185,2.356507224,1.81296545,0.0,2.570528812,2023-02-23 08:58:53,,none,7.690346579176049,0.0,3.748692911228415,6.88770158456356,2.317793354376735,0.0,1.1259120704553938,0.21875875931701255,0.2943775844673425,2.5693861437948136,10.648080415947124,0.16107782076294874
260,2023-02-23 08:58:59.057649,2,0,161.4067383,20.40000343,19.60920334,17.32102585,97.20729828,72.41532135,69.17963409,89.00827789,11.82810879,0.0,55.67080688,7.385780125,5.798672323,0,3.845308876,2.202508851,0,0.6118911,0.229499307,0.247159776,2.400727801,1.845318032,0.0,2.570528812,2023-02-23 08:58:59,,none,7.733583919317871,0.0,3.765409771245737,6.865730380561688,2.2364725367766294,0.0,1.1281373751275752,0.21718024299359504,0.2941217061397159,2.569363167538993,11.633830638197942,0.17572125901412589
265,2023-02-23 08:59:04.131512,2,0,162.1859131,20.78988075,19.9486618,17.573452,98.39393616,73.66369629,70.54283142,89.73506927,11.9747324,0.0,56.5449295,7.11108839,6.836396655,0,3.814787572,0.662098645,0,0.812721279,0.15980482,0.273047519,2.434301015,1.903918935,0.0,2.568676779,2023-02-23 08:59:04,,none,7.763738651769732,0.0,3.7834667720808306,6.930699874821801,2.1707222085901017,0.0,1.1422102928463138,0.21613917271463517,0.29487191221786635,2.5693341962880614,12.620730589089389,0.19036469726530306
270,2023-02-23 08:59:09.192339,2,0,162.9113922,21.20485306,20.24180794,17.83439636,99.37397766,74.90402222,71.78488159,90.63334656,12.17860794,0.0,57.34890366,7.599429252,5.6155445,0,4.058958003,1.557288487,0,0.685600049,0.211504673,0.25933964,2.486389235,1.932608961,0.0,2.570065804,2023-02-23 08:59:09,,none,7.817392035379078,0.0,3.8030360973932242,6.999363888835644,2.224649319466828,0.0,1.166143743410475,0.21753121675914844,0.29644903000506523,2.5693304982836023,13.605094951660883,0.2050081355164802
275,2023-02-23 08:59:14.264620,2,0,163.6916962,21.62787056,20.6835804,18.10958481,100.472168,76.4104538,73.02677155,91.19927216,12.31466198,0.0,58.17928696,6.531183616,6.897439263,0,3.601138445,4.438346966,0,1.100079355,0.233867085,0.293340338,2.491221885,1.982663899,0.0,2.568213771,2023-02-23 08:59:14,,none,7.908584592289765,0.0,3.8238860716896714,7.090057472927104,2.323613822793782,0.0,1.1830595624651385,0.21967917947668,0.2979431308911721,2.5693265273418695,14.591687193076863,0.21965157376765737
280,2023-02-23 08:59:19.337295,2,0,164.5008087,22.05042648,20.99669266,18.35742188,101.7021103,77.72234344,74.35552216,91.81806946,12.44095898,0.0,58.97300339,6.287013185,6.16492797,0,3.692702356,0.798834086,0,1.187675497,0.170436502,0.300254844,2.535822333,2.008912221,0.0,2.570528812,2023-02-23 08:59:19,,none,8.141111375955887,0.0,3.864386119381079,7.227458392433597,2.3402015854577956,0.0,1.2020661291189116,0.2199338159909074,0.3000848627174847,2.56931900855993,15.578356070101778,0.23429501201883451
285,2023-02-23 08:59:24.398713,2,0,165.1843567,22.41065407,21.32439423,18.59755898,102.6987839,78.83330536,75.55360413,92.49419403,12.61781979,0.0,59.77338028,10.62103833,8.179334025,0,4.181043218,2.685355878,0,1.483579539,0.267911145,0.325921882,2.531525049,2.055304603,0.0,2.570065804,2023-02-23 08:59:24,,none,8.484344322062183,0.0,3.914378998302895,7.4388308109240455,2.490728203500118,0.0,1.217380262588621,0.226067259262521,0.30199657908229516,2.569294599241626,16.562835386086675,0.24893845027001169
290,2023-02-23 08:59:29.449821,2,0,170.1274261,22.93414307,21.74883842,18.94345093,104.5901794,80.13816071,76.84976196,93.81557465,12.75691605,0.0,60.95414734,9.369664876,8.515068368,0,3.997915395,2.219600781,0,1.327615676,0.257438508,0.314006258,2.542367582,2.071175681,0.0,2.568676779,2023-02-23 08:59:29,,none,8.729821148008913,0.0,3.9505438990130632,7.522672409464895,2.576472105262411,0.0,1.2319408682241384,0.23077448502008313,0.3033678421855734,2.5692029884455527,17.545309338802262,0.26358188852118886
295,2023-02-23 08:59:34.526612,2,0,176.5428162,23.47982407,22.34032631,19.3299942,107.4059753,82.15270233,78.59339905,96.38278961,12.92228317,0.0,62.41667175,8.667674887,6.775354047,0,4.211564522,1.560493224,0,1.093669882,0.218020307,0.303015957,2.633070401,2.106580393,0.0,2.568213771,2023-02-23 08:59:34,,none,8.83552505675472,0.0,3.9710632904453242,7.632369502551593,2.697188033951662,0.0,1.2500618293838865,0.2338493073550912,0.3042194213381647,2.5690940067334083,18.532778805081925,0.278225326772366
300,2023-02-23 08:59:39.591723,2,0,182.4638977,24.08554459,22.96629143,19.76024437,110.2285919,84.42985535,80.72779083,99.1364212,13.10587883,0.0,64.02696228,9.735920523,8.698196191,0,3.906351483,3.266481504,0,1.249633744,0.277792355,0.306452931,2.644382494,2.16151874,0.0,2.570528812,2023-02-23 08:59:39,,none,8.87039429998773,0.0,3.973574287232273,7.834396376543423,2.917681561870042,0.0,1.268539203846976,0.23739577775119897,0.3043659024317634,2.5690813213233272,19.517976434020607,0.29286876502354314
305,2023-02-23 08:59:44.652114,2,0,187.5587769,24.64345932,23.51922989,20.16621208,112.7272339,86.68975067,82.70282745,102.4463577,13.36442566,0.0,65.60688782,9.125494445,8.45402576,0,3.936872787,3.236570626,0,1.545537785,0.272708279,0.317660326,2.697591636,2.195092174,0.0,2.568213771,2023-02-23 08:59:44,,none,8.855026963948376,0.0,3.9856705792487754,7.922094919055685,3.013618568119447,0.0,1.2753739201135021,0.23523452616997928,0.3036309625441477,2.5690542937510177,20.502255991705063,0.29988982637764233
310,2023-02-23 08:59:49.708206,2,0,192.3951874,25.26156998,24.10396004,20.59179878,115.4715424,88.76831818,84.86196136,105.2181091,13.55229473,0.0,67.24490356,11.23146441,6.287013185,0,4.303128434,1.197289708,0,1.17485655,0.193312283,0.308524145,2.826069781,2.256134782,0.0,2.568676779,2023-02-23 08:59:49,,none,8.899479152388357,0.0,4.004361200106152,7.86983048275755,3.030479545293147,0.0,1.275585625521856,0.22902209234866366,0.30258385867407095,2.5690681122935506,21.485699365423002,0.3069108877317415
315,2023-02-23 08:59:54.773442,2,0,196.6975403,25.87737465,24.66174316,21.00047493,118.2588043,90.51274872,86.74437714,107.7166901,13.76748848,0.0,68.89033508,6.103885362,7.202652301,0,3.845308876,4.458643633,0,1.357526554,0.235519096,0.307612194,2.858641519,2.299475034,0.0,2.568676779,2023-02-23 08:59:54,,none,8.815409974472884,0.0,4.002678110511006,7.775594607320058,3.136818919685627,0.0,1.2962246170442144,0.22443171599073514,0.30233517243675984,2.5690108254318367,22.470921307689395,0.3139319490858407
320,2023-02-23 08:59:59.836589,2,0,200.353363,26.46201706,25.18655396,21.38791466,120.7540512,92.41690826,88.67199707,109.9663239,14.01308441,0.0,70.40600586,10.19374008,8.026727506,0,3.906351483,2.716335002,0,1.246429007,0.256665765,0.303426352,2.945690749,2.38554511,0.0,2.569139788,2023-02-23 08:59:59,,none,8.784395314014597,0.0,3.9926565867243426,7.689194040703295,3.1813854772575225,0.0,1.315229148515592,0.22103848188322944,0.30145091161261356,2.568964872852403,23.455736925623142,0.32095301043993996
325,2023-02-23 09:00:04.916683,2,0,204.3878174,27.1235733,25.78634644,21.8964138,123.6260757,94.68063354,91.06252289,112.2230225,14.25191498,0.0,72.23035431,7.172130997,8.942366622,0,3.448531925,3.113722378,0,0.869338298,0.272273239,0.266984145,2.973389477,2.434989623,0.0,2.568676779,2023-02-23 09:00:04,,none,8.71345186233782,0.0,3.980361241373285,7.7337580350994175,3.2509134794365053,0.0,1.3184411829776579,0.22114279215020732,0.300202095760881,2.5689624593033384,24.443848847274143,0.32797407179403915
330,2023-02-23 09:00:09.980354,2,0,207.3630829,27.71917152,26.28435898,22.31911087,125.8627548,96.54304504,92.97382355,114.2594757,14.46400452,0.0,73.72382355,7.019524478,5.585023196,0,3.601138445,4.439415212,0,1.807257966,0.15896666,0.30099548,3.146623101,2.516786717,0.0,2.569139788,2023-02-23 09:00:09,,none,8.69977763177611,0.0,3.994972338262159,7.781997093436393,3.2903964116296507,0.0,1.3290699771281511,0.22079405761132326,0.3008647916063787,2.568994603433505,25.428766386677637,0.33499513314813834
335,2023-02-23 09:00:15.034522,2,0,210.0605774,28.26677322,26.75725555,22.73199081,128.1878052,98.07696533,94.61703491,116.0298615,14.71674156,0.0,75.15174103,10.01061226,8.45402576,0,3.875830179,3.809150287,0,1.201562691,0.269143004,0.298214572,3.118456497,2.568062508,0.0,2.568213771,2023-02-23 09:00:15,,none,8.766753303090578,0.0,4.017903600871611,7.796240242283616,3.335479544634842,0.0,1.3454863727514126,0.21877199490833882,0.3019000726629018,2.5690000597590967,26.4118355296555,0.3420161945022375
340,2023-02-23 09:00:20.094225,2,0,212.445694,28.75246429,27.22542953,23.09677124,130.0671234,99.90528107,96.39432526,117.6331253,14.97764301,0.0,76.46761322,6.16492797,5.432416677,0,3.875830179,5.292943475,0,1.953607618,0.046808619,0.311303164,3.286691672,2.643755341,0.0,2.568213771,2023-02-23 09:00:20,,none,8.739289162613673,0.0,4.031983106504393,7.744713697441529,3.3843275843216465,0.0,1.3694333131925143,0.2148186683703073,0.3025208231636534,2.5690289976475174,27.39598126678425,0.3490372558563367
345,2023-02-23 09:00:25.159109,2,0,214.7605591,29.25494766,27.70890045,23.48194885,132.1611023,101.8035355,98.10590363,119.5328903,15.22443771,0.0,77.79642487,9.735920523,9.583314003,0,4.242085826,1.589335856,0,1.345775852,0.225091151,0.312955837,3.233921213,2.702966671,0.0,2.567750763,2023-02-23 09:00:25,,none,8.870280760212367,0.0,4.059148146020619,7.798121155776632,3.256325735652471,0.0,1.3590696302258414,0.21771063465952217,0.3025917985078924,2.569088040685786,28.38113474271982,0.3560583172104359
350,2023-02-23 09:00:30.210011,2,0,216.8098145,29.76583099,28.2074852,23.89383507,134.0877686,103.7237778,99.97033691,121.1175308,15.50861549,0.0,79.08061981,8.209855329,8.392983152,0,3.967394091,4.49603223,0,1.668386033,0.262242843,0.314694531,3.338351631,2.770113539,0.0,2.570065804,2023-02-23 09:00:30,,none,8.885864219802409,0.0,4.06353941245015,7.758682531447019,3.260659620365352,0.0,1.3732427143807913,0.21758723699532026,0.3032850186249447,2.569253325108748,29.363568627071345,0.3630793785645351
355,2023-02-23 09:00:35.261175,2,0,218.5988617,30.24752998,28.6498661,24.28213882,135.7489471,105.4847031,101.7504883,122.6005783,15.70291424,0.0,80.25643158,10.07165487,6.683790136,0,4.364171041,2.042272006,0,1.308387254,0.223626237,0.312420244,3.435858006,2.812232939,0.0,2.567287755,2023-02-23 09:00:35,,none,8.984012216534033,0.0,4.070581875849375,7.722493784863458,3.2100114595111324,0.0,1.367685120311998,0.21612276721438897,0.3030569078104721,2.5695479686452694,30.346053472157745,0.3701004399186343
360,2023-02-23 09:00:40.303222,2,0,220.2811432,30.76588631,29.15421677,24.68169022,137.629776,107.3128586,103.6897125,124.0887985,16.01385689,0.0,81.43061829,10.28530399,9.186537053,0,4.425213649,1.611769015,0,1.202630936,0.223352842,0.306340322,3.425189343,2.870833842,0.0,2.568213771,2023-02-23 09:00:40,,none,9.073380221759708,0.0,4.070258594417714,7.674684249056313,3.202877082393036,0.0,1.3676346974785396,0.21448548513953025,0.30296041699321685,2.570057885225608,31.326765000374483,0.3771215012727335
365,2023-02-23 09:00:45.377041,2,0,221.831665,31.24876785,29.57517624,25.06040573,139.1824799,108.9389343,105.239769,125.2151794,16.26636314,0.0,82.4851532,8.148812721,5.829193627,0,3.814787572,5.493773654,0,1.715388841,0.079460606,0.307679581,3.57235961,2.930655598,0.0,2.570528812,2023-02-23 09:00:45,,none,9.11422006372913,0.0,4.0620757137485635,7.712498651703269,3.2379807320594227,0.0,1.3592399307277558,0.21426472236492142,0.30204732723184696,2.5706714334915968,32.31365639297458,0.3841425626268327
370,2023-02-23 09:00:50.433092,2,0,223.1507874,31.69527054,30.01451492,25.46003342,140.7818146,110.392952,106.6119995,126.4052658,16.54286003,0.0,83.46601868,7.629950555,6.653268832,0,3.601138445,5.592052252,0,1.845714809,0.151436134,0.296146039,3.605234057,2.988646075,0.0,2.570065804,2023-02-23 09:00:50,,none,9.119934630917896,0.0,4.0574909210034065,7.73035024161639,3.2542926142603776,0.0,1.361279645521169,0.2160215454176152,0.30162745265359997,2.5714762062368743,33.297091791921034,0.3911636239809319
375,2023-02-23 09:00:55.484087,2,0,224.6997223,32.27072906,30.42532921,25.94562721,142.119812,111.7262192,107.8895187,127.4696045,16.77448654,0.0,84.66251373,10.01061226,8.911845318,0,4.058958003,4.199059944,0,1.464351117,0.272591436,0.310422913,3.60541259,3.055182517,0.0,2.567750763,2023-02-23 09:00:55,,none,9.131364622237156,0.0,4.063884643521343,7.7172466267390005,3.262093478227321,0.0,1.3719486283952058,0.21868400059035395,0.3022861416535852,2.5726348228954348,34.279543765388375,0.3981846853350311
380,2023-02-23 09:01:00.534697,2,0,226.0411682,32.73117828,30.85376549,26.33108711,143.3563995,113.2085037,109.2596207,128.4216156,17.0473938,0.0,85.61495209,9.308622268,7.721514467,0,3.967394091,4.643450128,0,1.718593578,0.240176919,0.31231306,3.678809145,3.09058723,0.0,2.57099182,2023-02-23 09:01:00,,none,9.10940954899512,0.0,4.072136165987463,7.71365255867981,3.2552780065499936,0.0,1.374726062292148,0.2179974990391275,0.3025641904155823,2.5744457565398204,35.26192085380638,0.4052057466891303
385,2023-02-23 09:01:05.594313,2,0,227.1738281,33.19500351,31.24159813,26.73056412,144.4672089,114.4831848,110.4190292,129.316864,17.27092743,0.0,86.51676178,9.79696313,9.339143572,0,4.028436699,2.968440972,0,1.383164449,0.267582598,0.305792326,3.675323089,3.157734098,0.0,2.585808082,2023-02-23 09:01:05,,none,9.096870272611788,0.0,4.086814199755981,7.754694663875996,3.2028694539264406,0.0,1.358622444737782,0.21881325861695122,0.30214080301644974,2.576615637011272,36.24604966885905,0.4122268080432295
390,2023-02-23 09:01:10.648689,2,0,228.1499176,33.58871078,31.60103035,27.05916977,145.7532501,115.6094971,111.5739136,130.4033661,17.59914589,0.0,87.23975372,9.461228788,7.599429252,0,4.12000061,2.395861311,0,1.210108656,0.23882119,0.298753739,3.7698111,3.191917959,0.0,2.585345074,2023-02-23 09:01:10,,none,9.093606154708514,0.0,4.106640005932907,7.796949521548014,3.1612170053313835,0.0,1.3436659813636525,0.21974569758117,0.3015185305315026,2.577768477239615,37.22915926921422,0.4192478693973287
395,2023-02-23 09:01:15.726966,2,0,228.997879,34.0153389,32.01031113,27.40171814,147.1339569,116.6330719,112.8302689,131.3132629,17.93526649,0.0,87.94829559,7.050045782,5.005118423,0,3.906351483,4.515260652,0,1.273135148,0.09940624,0.29729719,3.908927551,3.242583323,0.0,2.585808082,2023-02-23 09:01:15,,none,9.076323841330584,0.0,4.1261110256122935,7.814074278481028,3.131057311946234,0.0,1.3309287486120018,0.21884545825532178,0.3008118381302241,2.577702210304811,38.21691777233367,0.4262689307514279
400,2023-02-23 09:01:20.775529,2,0,229.7644043,34.43638611,32.39478302,27.77037621,148.069519,118.0076065,114.1051178,132.2431335,18.21993256,0.0,88.65424347,10.3463466,9.40018618,0,4.333649738,1.304114272,0,1.339366378,0.20479242,0.309850564,3.793952155,3.272494201,0.0,2.578399951,2023-02-23 09:01:20,,none,9.180721863749508,0.0,4.151762967862155,7.843592736912169,3.0545824414990213,0.0,1.3186406415701444,0.22102239354783845,0.3005588983075832,2.5764629261854193,39.198896705697145,0.4332899921055271
405,2023-02-23 09:01:25.847207,2,0,230.4966278,34.81003189,32.72337341,28.1218853,149.0048523,118.9165649,115.1091003,132.8041534,18.46971703,0.0,89.30589294,9.491750092,9.125494445,0,3.906351483,2.941734831,0,1.070168478,0.264155089,0.284597012,3.836988747,3.312782322,0.0,2.568213771,2023-02-23 09:01:25,,none,9.156681983236492,0.0,4.1508043027929515,7.825957057784049,3.150076182332537,0.0,1.3320193143348225,0.2228195577548663,0.3010127200054122,2.5750055489481913,40.185371659620266,0.43874386957097333
410,2023-02-23 09:01:30.901137,2,0,231.3139648,35.24589157,33.2053566,28.48404312,150.2658234,120.1596069,116.5165482,133.5608215,18.79882431,0.0,89.99537659,10.22426138,10.19374008,0,4.455734953,2.692833598,0,1.111830057,0.267038573,0.296485086,3.826847274,3.326822122,0.0,2.567750763,2023-02-23 09:01:30,,none,9.176329716195145,0.0,4.163910931994221,7.830735560508526,3.1997042831017803,0.0,1.3529292887078201,0.222384691815888,0.3019900946665456,2.574385662261824,41.168394510022175,0.44380595106425635
415,2023-02-23 09:01:35.945052,2,0,232.2789001,35.6854248,33.5970192,28.86312485,150.9582214,121.1264191,117.5830154,134.4280243,19.12103462,0.0,90.76709747,7.324737517,5.768151019,0,3.784266268,5.406177512,0,1.602154804,0.082378708,0.30223503,4.024877673,3.394579416,0.0,2.567750763,2023-02-23 09:01:35,,none,9.19821784532553,0.0,4.178583726913526,7.8706763573198435,3.243652302820621,0.0,1.3643018792075232,0.22126293932403812,0.30234075426599005,2.574653376473496,42.149469376608174,0.4488680325575394
420,2023-02-23 09:01:41.005171,2,0,233.187439,36.08911133,33.95414352,29.2080555,151.2830811,121.9179306,118.4332657,134.6253357,19.39624786,0.0,91.48922729,10.3768679,8.911845318,0,3.967394091,4.01638994,0,1.639543401,0.270512476,0.308909413,3.931953226,3.423269442,0.0,2.568676779,2023-02-23 09:01:41,,none,9.257550129836886,0.0,4.204501516411957,7.9008185584506725,3.2160111504155573,0.0,1.3748803574641548,0.22083503003662414,0.30270916567896977,2.575919598747018,43.133696028491535,0.4539301140508224
425,2023-02-23 09:01:46.080141,2,0,234.3616791,36.6060524,34.25644684,29.63277817,151.5871124,122.6526489,119.190712,134.7637939,19.68143463,0.0,92.42464447,10.01061226,6.866917959,0,4.394692345,1.979245513,0,0.985777072,0.220221978,0.283843618,4.054308532,3.442803077,0.0,2.580251984,2023-02-23 09:01:46,,none,9.280605807898334,0.0,4.231130901699221,7.9478533645794,3.1695566219024616,0.0,1.3866833872030269,0.2208829942052371,0.3029144169949883,2.5781415370837135,44.120811298213155,0.4589921955441054
430,2023-02-23 09:01:51.134582,2,0,235.3333282,37.07822037,34.60710526,29.97075653,151.8128052,123.4562073,120.0654144,134.989975,19.97192764,0.0,93.19915009,10.40738921,8.698196191,0,4.760947992,1.394915151,0,1.159901111,0.206595483,0.303382004,4.007048983,3.480649493,0.0,2.585345074,2023-02-23 09:01:51,,none,9.303788849451786,0.0,4.2508691225014665,7.9832326922121455,3.161345141999896,0.0,1.4046928950486859,0.21997474304259917,0.3034355927018946,2.5802335458841927,45.10393354149873,0.46405427703738844
435,2023-02-23 09:01:56.195376,2,0,236.1690674,37.50527573,34.97650146,30.30477333,152.737381,124.5355606,121.1306763,135.276001,20.28966522,0.0,93.90866089,10.01061226,10.13269747,0,4.577820168,1.826486387,0,1.144945672,0.234158528,0.299291448,3.98876039,3.516054206,0.0,2.583956049,2023-02-23 09:01:56,,none,9.347064368742679,0.0,4.2695989942468735,8.00218168227444,3.1809641085667444,0.0,1.426362188641087,0.21900889257623235,0.30435058838840684,2.581575865255433,46.08829148535172,0.46911635853067146
440,2023-02-23 09:02:01.256722,2,0,236.9865875,37.87191772,35.28934479,30.63554192,153.9925385,125.4738083,122.0088043,135.7588654,20.5916996,0.0,94.58032227,10.65155964,9.430707484,0,4.394692345,1.659840068,0,1.410938835,0.223068048,0.31221115,4.030800713,3.550238066,0.0,2.583493041,2023-02-23 09:02:01,,none,9.38499768645828,0.0,4.2851928637144185,8.005711211202264,3.211946974139869,0.0,1.4489792854353898,0.21797208107991284,0.30503999738898213,2.58241963582613,47.072756796859856,0.4741784400239545
445,2023-02-23 09:02:06.316703,2,0,237.8487701,38.2633934,35.63986969,30.95300484,155.6815643,126.5035477,122.783493,136.2866516,20.83714485,0.0,95.26683044,10.62103833,6.927960566,0,4.791469296,1.447259187,0,1.465419363,0.200529415,0.322785943,4.153150966,3.583201074,0.0,2.584419058,2023-02-23 09:02:06,,none,9.460391972020334,0.0,4.312532204063577,8.004356272410904,3.1952130561396177,0.0,1.4447720828771655,0.2159766083256117,0.30484314028550147,2.5829718102154597,48.056956606829424,0.47924052151723756
450,2023-02-23 09:02:11.378970,2,0,238.7484131,38.66309738,35.96016693,31.27315521,157.5074463,127.3669815,123.8062057,136.8788605,21.11161423,0.0,95.950737,10.49895312,7.172130997,0,4.425213649,0.968685142,0,1.381027958,0.173647226,0.310816185,4.167744965,3.6118911,0.0,2.583956049,2023-02-23 09:02:11,,none,9.5596801468974,0.0,4.327102181314869,8.029515226653272,3.1601843799664935,0.0,1.4370857440494624,0.21360853113220654,0.30433893191443395,2.583331389181241,49.0416010589361,0.4843026030105206
